"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","residuals","wet","wet^2","cld","cld^2"
"NewMexico","NewMexico.lts336a",0.77,1975,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.369,0.137581455562218,0.00187206332433162,5.52391027209501,"15/06/1975",0.00046494406116597,6.00666647487216,36.0800421403532,50.4900009155274,2549.24019244995
"NewMexico","NewMexico.lts336a",0.56,1976,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.483,0.139128128160423,0.00154667259820568,4.55305368417987,"15/06/1976",0.000182348822564537,5.47999986012776,30.0303984670003,43.6600006103516,1906.1956532959
"NewMexico","NewMexico.lts336a",0.26,1977,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.556,0.140123902903818,0.000995774743394517,2.92627339089989,"15/06/1977",-0.000344477252804528,5.73111097017924,32.8456329525089,44.910001373291,2016.908223349
"NewMexico","NewMexico.lts336a",0.37,1978,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.656,0.141494781388346,0.0013708784845281,4.02218107439114,"15/06/1978",3.30556008802281e-05,6.03222211201986,36.3877036087413,46.2900007247925,2142.76416710129
"NewMexico","NewMexico.lts336a",0.53,1979,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.793,0.143385671300166,0.00189088991182046,5.53588916488297,"15/06/1979",0.000532466945574508,6.93222194247776,48.0557010597701,49.8899997711181,2489.01207716217
"NewMexico","NewMexico.lts336a",0.4,1980,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.897,0.144830976286989,0.00144530498682258,4.22211203086545,"15/06/1980",4.3497268675835e-05,5.60666648546855,31.4347090792762,46.2800004959107,2141.83844590149
"NewMexico","NewMexico.lts336a",0.3,1981,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.983,0.146032585638029,0.00120160935103997,3.50419527766701,"15/06/1981",-0.000264508498488913,5.53777770201365,30.6669818769196,44.4600009918213,1976.69168819275
"NewMexico","NewMexico.lts336a",0.15,1982,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.032,0.146719838685063,0.000687253047034209,2.00177178798685,"15/06/1982",-0.000860756727304817,5.40888867113326,29.2560766567137,48.0300010681153,2306.88100260315
"NewMexico","NewMexico.lts336a",0.44,1983,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.135,0.148170668205066,0.00145082952000322,4.2201021969654,"15/06/1983",-0.000192061757044392,6.36111089918348,40.4637318717109,52.4700008392334,2753.10098806916
"NewMexico","NewMexico.lts336a",0.48,1984,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.257,0.149900001601022,0.00172933339595613,5.02012683035969,"15/06/1984",-1.59123306445223e-05,5.69666653209262,32.4520095778642,48.9700008392334,2398.06098219452
"NewMexico","NewMexico.lts336a",0.55,1985,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.391,0.151813045172263,0.00191304357124059,5.54085209587754,"15/06/1985",6.40219404632286e-05,7.16777759128147,51.3770355980767,53.8300003051758,2897.66893285522
"NewMexico","NewMexico.lts336a",0.62,1986,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.542,0.153985896294022,0.00217285112175861,6.27759562845074,"15/06/1986",0.000224791766081014,6.3533332877689,40.3648438654724,48.7500003814697,2376.5625371933
"NewMexico","NewMexico.lts336a",0.77,1987,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.704,0.156337232846516,0.00235133655249445,6.77472831853822,"15/06/1987",0.000314812747014504,7.02222193611993,49.3116009201239,50.5000007629395,2550.25007705688
"NewMexico","NewMexico.lts336a",0.82,1988,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.89,0.15906275681489,0.00272552396837436,7.82922902545693,"15/06/1988",0.000616212991890158,6.9744443098704,48.6428734314836,46.4500003814697,2157.60253543854
"NewMexico","NewMexico.lts336a",0.34,1989,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,26.974,0.160302710365856,0.00123995355096518,3.55359368055201,"15/06/1989",-0.000922444065590392,5.10222215122647,26.032670880466,43.4500009536743,1887.9025828743
"NewMexico","NewMexico.lts336a",0.42,1990,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.091,0.162039210955374,0.00173650058951805,4.96811854937778,"15/06/1990",-0.000456606031265475,6.08555544084972,37.0339850236557,44.4000005722046,1971.36005081177
"NewMexico","NewMexico.lts336a",0.75,1991,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.27,0.164717172039919,0.00267796108454535,7.64241029132029,"15/06/1991",0.000477695083200375,6.24111098713345,38.9514663537178,45.9500007629395,2111.40257011414
"NewMexico","NewMexico.lts336a",0.71,1992,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.432,0.16716301472007,0.00244584268015088,6.95998175413513,"15/06/1992",0.000261596813412331,6.45222197638617,41.6311684325607,50.2500001907349,2525.06251916885
"NewMexico","NewMexico.lts336a",0.71,1993,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.579,0.169400692871308,0.00223767815123802,6.35121413989873,"15/06/1993",9.08128517498118e-05,5.81666655010647,33.8336097551275,49.0100006103516,2401.98015982666
"NewMexico","NewMexico.lts336a",0.86,1994,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.756,0.172118197508184,0.00271750463687631,7.69242130477267,"15/06/1994",0.000626335919562398,6.09666649500529,37.1693423513201,43.1200012207031,1859.33450527344
"NewMexico","NewMexico.lts336a",0.58,1995,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.91,0.174503213292222,0.00238501578403744,6.73287602120695,"15/06/1995",0.000363937200977998,6.11999977959527,37.4543973022462,49.8300010681153,2483.02900644837
"NewMexico","NewMexico.lts336a",0.24,1996,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,27.968,0.175406453044418,0.000903239752196139,2.54541575731071,"15/06/1996",-0.00103769778098364,4.32444433371226,18.7008187953761,44.7699998855591,2004.35288975296
"NewMexico","NewMexico.lts336a",0.66,1997,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,28.092,0.177346686242184,0.00194023319776651,5.45964820896768,"15/06/1997",8.52756991257711e-05,6.95666649606493,48.3952087374723,47.2699996948242,2234.45287114868
"NewMexico","NewMexico.lts336a",0.46,1998,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,28.2,0.179046761464761,0.00170007522257717,4.77485640870862,"15/06/1998",-6.65204163419562e-05,5.51888885762956,30.4581342228677,47.2699996948242,2234.45287114868
"NewMexico","NewMexico.lts336b",1.11,1903,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,16.337,0.0456478166585656,0.00167188890247334,6.1389492906662,"15/06/1903",0.000350270299130386,5.98333324326409,35.8002766999492,53.6800010681152,2881.54251467285
"NewMexico","NewMexico.lts336b",0.25,1904,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,16.362,0.0458234174232002,0.000175600764634638,0.642043363623287,"15/06/1904",-0.00114210631378134,4.39777767244313,19.3404484562393,42.9500007629395,1844.7025655365
"NewMexico","NewMexico.lts336b",1.08,1905,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,16.599,0.0475084616983021,0.00168504427510189,6.13533960070711,"15/06/1905",0.000370681107247103,6.58555546071794,43.3695407261919,54.9000007629395,3014.01008377075
"NewMexico","NewMexico.lts336b",1.22,1906,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,16.795,0.0489299380758998,0.0014214763775977,5.14060690862505,"15/06/1906",0.00010908689467017,6.21333315637376,38.6055089120936,52.1600002288818,2720.66562387695
"NewMexico","NewMexico.lts336b",1.2,1907,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.036,0.0507126682516107,0.00178273017571089,6.40356406908157,"15/06/1907",0.000470012633700503,6.23222200075786,38.8405910667302,49.8500007629395,2485.02257606507
"NewMexico","NewMexico.lts336b",1.05,1908,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.226,0.0521454321684939,0.00143276391688321,5.11276925612151,"15/06/1908",0.000116538246205976,5.83555544747246,34.0537073805255,48.5200008392334,2354.19048143921
"NewMexico","NewMexico.lts336b",0.88,1909,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.417,0.0536101276526378,0.00146469548414384,5.19683277774431,"15/06/1909",0.000141118182717338,5.3033332294888,28.1253433430001,45.1600006103516,2039.42565512695
"NewMexico","NewMexico.lts336b",0.5,1910,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.526,0.0544570089618097,0.000846881309171939,2.99141431457201,"15/06/1910",-0.000488209210480654,5.03444435861376,25.3456299999779,44.4100006103516,1972.24815421143
"NewMexico","NewMexico.lts336b",0.94,1911,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.709,0.0558969014113515,0.00143989244954179,5.06425128457761,"15/06/1911",8.92441227268957e-05,6.23444432682462,38.8682960642756,50.3500011444092,2535.12261524201
"NewMexico","NewMexico.lts336b",0.92,1912,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,17.891,0.0573514731852293,0.00145457177387783,5.08875178028478,"15/06/1912",8.49152993743273e-05,6.13777758015526,37.6723136234566,49.1200000762939,2412.77440749512
"NewMexico","NewMexico.lts336b",0.72,1913,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.054,0.0586733652754273,0.00132189209019797,4.60167532828137,"15/06/1913",-6.91601053671666e-05,5.24333331320021,27.4925442333151,46.080001449585,2123.36653359375
"NewMexico","NewMexico.lts336b",0.94,1914,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.254,0.0603201785337667,0.00164681325833946,5.70324730332689,"15/06/1914",0.000233450158564129,6.44888864623176,41.5881647714969,52.3000003814697,2735.29003990173
"NewMexico","NewMexico.lts336b",0.8,1915,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.449,0.061952312701974,0.0016321341682073,5.62116141427941,"15/06/1915",0.000197322853280035,6.1566665702396,37.9045432571058,52.3600006103516,2741.56966391602
"NewMexico","NewMexico.lts336b",0.77,1916,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.606,0.0632854775422694,0.00133316484029536,4.56915984431686,"15/06/1916",-0.000120289199062196,5.78666652573479,33.4855094800596,43.3400005340576,1878.35564629212
"NewMexico","NewMexico.lts336b",0.53,1917,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.706,0.0641435336517127,0.000858056109443311,2.93047762726837,"15/06/1917",-0.000609292286812086,4.65222212341097,21.6431706855545,44.9300010681153,2018.70499598084
"NewMexico","NewMexico.lts336b",0.61,1918,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,18.837,0.0652781040697134,0.00113457041800069,3.86269262554441,"15/06/1918",-0.000340155733529574,5.52222213480208,30.4949373060981,43.0500007629395,1853.30256568909
"NewMexico","NewMexico.lts336b",1.24,1919,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.061,0.0672458588873349,0.00196775481762151,6.66736438960186,"15/06/1919",0.000493592117019232,7.43444425529904,55.2709613851489,50.7200008392334,2572.51848513184
"NewMexico","NewMexico.lts336b",0.91,1920,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.24,0.0688435507646063,0.00159769187727142,5.38459477507507,"15/06/1920",0.000132967007093066,6.23222223917643,38.8405940384853,48.4400005340576,2346.4336517395
"NewMexico","NewMexico.lts336b",1.04,1921,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.453,0.0707740557171979,0.00193050495259157,6.47294457203981,"15/06/1921",0.000484421418624487,6.46888878610399,41.846522126982,48.5700008392334,2359.04498152313
"NewMexico","NewMexico.lts336b",0.6,1922,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.583,0.0719680202907315,0.00119396457353363,3.98564435182982,"15/06/1922",-0.000224615136846297,4.78666655553712,22.9121767138976,44.3700004577637,1968.69694062195
"NewMexico","NewMexico.lts336b",0.64,1923,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.699,0.0730434947428568,0.00107547445212526,3.57883323593114,"15/06/1923",-0.000307762043872566,5.55555542310079,30.8641960591446,47.2500009536743,2232.56259012223
"NewMexico","NewMexico.lts336b",0.8,1924,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.848,0.0744389195386866,0.00139542479582982,4.62796103401399,"15/06/1924",5.37111922753483e-05,5.87444427278307,34.5090955140338,49.5500001907349,2455.20251890182
"NewMexico","NewMexico.lts336b",0.43,1925,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,19.922,0.0751378108099523,0.000698891271265698,2.31141108691531,"15/06/1925",-0.000597314793712209,5.36999985906813,28.8368984863917,43.7900009155274,1917.56418018189
"NewMexico","NewMexico.lts336b",0.75,1926,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.073,0.0765760213349037,0.00143821052495134,4.74321193130737,"15/06/1926",0.000188917085592459,6.4599998527103,41.7315980970171,50.3200004577637,2532.10244606934
"NewMexico","NewMexico.lts336b",0.66,1927,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.186,0.0776629384869498,0.00108691715204612,3.5729859466046,"15/06/1927",-0.000116833085702201,5.65111094050938,31.9350548619448,45.5900009155273,2078.44818347778
"NewMexico","NewMexico.lts336b",0.46,1928,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.281,0.0785837806132688,0.00092084212631903,3.0193572104294,"15/06/1928",-0.000241489746754941,4.98444432020187,24.8446851811927,46.0800012588501,2123.36651601563
"NewMexico","NewMexico.lts336b",1.02,1929,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.453,0.0802674369975767,0.00168365638430787,5.5026943115069,"15/06/1929",0.000556103431766553,6.01222207811144,36.1468143165306,49.4000007629395,2440.36007537842
"NewMexico","NewMexico.lts336b",0.84,1930,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.603,0.081753078957899,0.0014856419603223,4.83679604946695,"15/06/1930",0.000384166037679366,5.71999986966451,32.718398508962,46.8700008392334,2196.79697866974
"NewMexico","NewMexico.lts336b",0.68,1931,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.748,0.0832045904971462,0.00145151153924725,4.70916492092391,"15/06/1931",0.000365983712578408,6.18333315849304,38.2336089489195,48.0100009918213,2304.96019523468
"NewMexico","NewMexico.lts336b",0.77,1932,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,20.914,0.084884939481803,0.00168034898465672,5.43172887505523,"15/06/1932",0.000599987755890756,6.26333321465386,39.2293429577863,48.5800010681153,2360.01650377808
"NewMexico","NewMexico.lts336b",0.53,1933,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.005,0.0858145454304233,0.000929605948620335,2.99600261064256,"15/06/1933",-0.000156166352736009,5.12333317597706,26.2485428320672,45.1400011062622,2037.61969987335
"NewMexico","NewMexico.lts336b",0.26,1934,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.043,0.0862045063114262,0.00038996088100296,1.25492803503238,"15/06/1934",-0.000710723997697279,5.05222209294637,25.5249480764554,41.9500005722046,1759.80254800797
"NewMexico","NewMexico.lts336b",0.7,1935,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.147,0.0872771171873048,0.00107261087587858,3.44613864542879,"15/06/1935",-5.05933823823509e-05,5.70333321889241,32.5280098057217,48.4200006484985,2344.4964628006
"NewMexico","NewMexico.lts336b",0.49,1936,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.213,0.0879618806752903,0.000684763487985504,2.19578476930002,"15/06/1936",-0.000465975577060799,4.94555552800496,24.4585194805805,47.2000003814697,2227.84003601074
"NewMexico","NewMexico.lts336b",0.82,1937,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.356,0.0894563862771126,0.00149450560182228,4.78100686172627,"15/06/1937",0.00031432159479885,5.87111102210151,34.4699446338419,46.5700008392334,2168.7649781662
"NewMexico","NewMexico.lts336b",0.48,1938,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.428,0.090214491920816,0.000758105643703433,2.41937820164128,"15/06/1938",-0.000450045633288098,5.12999986277686,26.3168985920906,49.4600009918213,2446.29169811096
"NewMexico","NewMexico.lts336b",0.39,1939,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.498,0.0909551568118874,0.000740664891071344,2.35998010933997,"15/06/1939",-0.000490569217932067,5.11444432205624,26.1575407234133,45.3200004577637,2053.9024414917
"NewMexico","NewMexico.lts336b",0.51,1940,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.588,0.0919126862299567,0.000957529418069286,3.04556987413292,"15/06/1940",-0.000288753511911986,5.65999982092116,32.0355979728275,44.2800006866455,1960.71846080933
"NewMexico","NewMexico.lts336b",0.82,1941,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.746,0.0936079753993533,0.00169528916939661,5.37744215400096,"15/06/1941",0.000444616240759536,7.92222208446927,62.7616027556526,53.6600009918213,2879.39570644226
"NewMexico","NewMexico.lts336b",0.83,1942,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,21.905,0.0953324086067436,0.0017244332073903,5.45106302164356,"15/06/1942",0.000481891352037322,5.13999982674917,26.4195982189815,47.7200008392334,2277.19848009644
"NewMexico","NewMexico.lts336b",0.58,1943,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.027,0.0966681037347998,0.00133569512805619,4.20950167795394,"15/06/1943",0.000114716620901552,5.25999987125397,27.6675986455918,44.8500003814697,2011.52253421783
"NewMexico","NewMexico.lts336b",0.77,1944,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.179,0.098347512553435,0.00167940881863526,5.27733530409432,"15/06/1944",0.000493263265929191,6.20333316591051,38.4813423672853,46.5400005340576,2165.97164971008
"NewMexico","NewMexico.lts336b",0.56,1945,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.297,0.0996629564344058,0.00131544388097073,4.12190150840127,"15/06/1945",0.000176118978992366,5.1622220410241,26.648536400835,47.3900012969971,2245.81222292939
"NewMexico","NewMexico.lts336b",0.4,1946,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.361,0.100380696887049,0.00071774045264307,2.24475591558416,"15/06/1946",-0.000365138951311792,4.48555552959443,20.1202084090751,43.4300006866455,1886.16495964203
"NewMexico","NewMexico.lts336b",0.35,1947,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.415,0.100988633151561,0.000607936264512055,1.89901736087143,"15/06/1947",-0.000412194593295987,4.90444427066379,24.0535736040469,46.1900009155273,2133.51618457642
"NewMexico","NewMexico.lts336b",0.67,1948,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.543,0.102438238931873,0.00144960578031177,4.51967112064284,"15/06/1948",0.000494445093434054,6.51555548773872,42.4524633138021,47.5500011444092,2261.00260883332
"NewMexico","NewMexico.lts336b",0.83,1949,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.685,0.104060525130298,0.0016222861984254,5.04412231504784,"15/06/1949",0.000729740530858199,6.56666655010647,43.1211095802873,49.0900009155274,2409.82818988648
"NewMexico","NewMexico.lts336b",0.17,1950,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.707,0.104313197586739,0.000252672456441297,0.784317455524672,"15/06/1950",-0.000584373902865804,4.60222209824455,21.1804482415705,40.9700006484985,1678.54095313797
"NewMexico","NewMexico.lts336b",0.19,1951,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.732,0.104600759858308,0.000287562271568689,0.892192678665481,"15/06/1951",-0.000505707659094826,4.798888736301,23.0293331033966,42.4400009155274,1801.15367770996
"NewMexico","NewMexico.lts336b",0.56,1952,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.841,0.105859938247267,0.00125917838895921,3.90143160455568,"15/06/1952",0.000493846800901679,6.30555539660984,39.7600288597155,49.0500003814697,2405.90253742218
"NewMexico","NewMexico.lts336b",0.26,1953,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.88,0.106312609306449,0.000452671059181606,1.40045838771908,"15/06/1953",-0.000303868506391574,5.29777770572238,28.0664486192491,44.2200006484985,1955.40845735321
"NewMexico","NewMexico.lts336b",0.48,1954,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,22.96,0.107244699620867,0.000932090314418266,2.8802121448112,"15/06/1954",0.000162962780091432,5.19666651884715,27.005342908107,45.010001373291,2025.90022362366
"NewMexico","NewMexico.lts336b",0.28,1955,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.003,0.107747664002841,0.000502964381973392,1.55226799872219,"15/06/1955",-0.000301091001509891,5.00111103057861,25.0111115401751,45.2900012969971,2051.184217482
"NewMexico","NewMexico.lts336b",0,1956,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.003,0.107747664002841,0,0,"15/06/1956",-0.00086089479480756,4.18222206168705,17.4909813732619,43.8900011062622,1926.3321971077
"NewMexico","NewMexico.lts336b",0.42,1957,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.09,0.10876949977094,0.0010218357680991,3.14951810645658,"15/06/1957",8.4025581652665e-05,5.7722221215566,33.3185482205874,48.4700012207031,2349.34101833496
"NewMexico","NewMexico.lts336b",0.4,1958,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.172,0.109737775980266,0.000968276209326671,2.97939536647755,"15/06/1958",-6.33626418198942e-05,5.80444431304932,33.6915737832905,51.8800006866455,2691.53447124634
"NewMexico","NewMexico.lts336b",0.71,1959,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.28,0.111020732563345,0.00128295658307877,3.94019807250311,"15/06/1959",0.000144889637597968,5.53666655222575,30.6546765105354,45.1500007629394,2038.52256889343
"NewMexico","NewMexico.lts336b",0.92,1960,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.45,0.113057903965751,0.002037171402406,6.23928154984554,"15/06/1960",0.000785280477401446,5.50333311822679,30.2866754101718,47.1200004577637,2220.29444313965
"NewMexico","NewMexico.lts336b",0.57,1961,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.572,0.114533258014637,0.00147535404888643,4.50558107759161,"15/06/1961",0.000108006457984318,5.24555545383029,27.5158520192087,47.2700008392334,2234.45297934113
"NewMexico","NewMexico.lts336b",0.57,1962,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.706,0.116166658399581,0.00163340038494363,4.97569528545989,"15/06/1962",0.000154909782176555,5.21222205956778,27.1672587982449,48.1100009918213,2314.57219543305
"NewMexico","NewMexico.lts336b",0.68,1963,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.823,0.117603936630273,0.00143727823069202,4.36751514904989,"15/06/1963",-0.000142309299169348,4.77222214804755,22.7741042303156,45.8500007629395,2102.22256996155
"NewMexico","NewMexico.lts336b",0.45,1964,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,23.93,0.118927455145937,0.00132351851566345,4.01304767914883,"15/06/1964",-0.00034199104644653,4.67444438404506,21.8504302995304,44.2300006866455,1956.29296074066
"NewMexico","NewMexico.lts336b",0.7,1965,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.121,0.121311641130446,0.00238418598450936,7.20818092553742,"15/06/1965",0.000652099931160442,6.91555537117852,47.8249060918361,49.2100006103516,2421.6241600708
"NewMexico","NewMexico.lts336b",0.62,1966,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.285,0.12338101531176,0.00206937418131449,6.23494929357628,"15/06/1966",0.00029297603304514,5.15666654374864,26.5912098434165,46.0700002670288,2122.44492460404
"NewMexico","NewMexico.lts336b",0.3,1967,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.348,0.124181434115734,0.000800418803973552,2.40636493947204,"15/06/1967",-0.000996570923017116,4.67999996079339,21.9023996330262,44.6600006103516,1994.5156545166
"NewMexico","NewMexico.lts336b",0.59,1968,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.494,0.126048093086242,0.00186665897050831,5.60062089611222,"15/06/1968",7.26794493182471e-05,5.49444430404239,30.1889182102239,48.2900005340576,2331.92415157929
"NewMexico","NewMexico.lts336b",0.75,1969,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.663,0.128229325556848,0.00218123247060575,6.52472116056362,"15/06/1969",0.000412167347283946,6.7077776590983,44.9942811238983,49.4000003814697,2440.36003768921
"NewMexico","NewMexico.lts336b",0.54,1970,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.767,0.129582599784852,0.00135327422800371,4.03751204654043,"15/06/1970",-0.000372143011430129,5.29444425635868,28.0311399836894,48.5200008392334,2354.19048143921
"NewMexico","NewMexico.lts336b",0.32,1971,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,24.846,0.130616173902974,0.00103357411812252,3.0783107673704,"15/06/1971",-0.000633896260633668,4.89222203360663,23.9338364261062,45.2300006866455,2045.75296211395
"NewMexico","NewMexico.lts336b",0.72,1972,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.005,0.132711122872431,0.00209494896945628,6.22530853112073,"15/06/1972",0.000494325309197832,4.93555547131432,24.3597078104207,45.5800006866455,2077.53646259461
"NewMexico","NewMexico.lts336b",0.49,1973,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.136,0.134451968467804,0.00174084559537371,5.15886505972924,"15/06/1973",0.000209973596873135,6.73111094368829,45.3078545362402,53.1900009155273,2829.1761973938
"NewMexico","NewMexico.lts336b",0.55,1974,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.23,0.135709392237886,0.00125742377008167,3.71839220638157,"15/06/1974",-0.000206969349678498,4.85333318180508,23.5548429736102,41.6200012207031,1732.22450161133
"NewMexico","NewMexico.lts336b",0.62,1975,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.369,0.137581455562218,0.00187206332433162,5.52391027209501,"15/06/1975",0.00046494406116597,6.00666647487216,36.0800421403532,50.4900009155274,2549.24019244995
"NewMexico","NewMexico.lts336b",0.58,1976,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.483,0.139128128160423,0.00154667259820568,4.55305368417987,"15/06/1976",0.000182348822564537,5.47999986012776,30.0303984670003,43.6600006103516,1906.1956532959
"NewMexico","NewMexico.lts336b",0.47,1977,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.556,0.140123902903818,0.000995774743394517,2.92627339089989,"15/06/1977",-0.000344477252804528,5.73111097017924,32.8456329525089,44.910001373291,2016.908223349
"NewMexico","NewMexico.lts336b",0.63,1978,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.656,0.141494781388346,0.0013708784845281,4.02218107439114,"15/06/1978",3.30556008802281e-05,6.03222211201986,36.3877036087413,46.2900007247925,2142.76416710129
"NewMexico","NewMexico.lts336b",0.84,1979,"PIPO","Pinus","ponderosa","NewMexico.lts336",NA,NA,25.793,0.143385671300166,0.00189088991182046,5.53588916488297,"15/06/1979",0.000532466945574508,6.93222194247776,48.0557010597701,49.8899997711181,2489.01207716217
